9
11
11
10
-2
-16
-27
-38
-46
-47
-44
-39
-29
-17
-7
1
9
9
4
5
6
2
-3
-10
-18
-15
-10
-8
-6
-13
-24
-25
-28
-32
-31
-34
-34
-32
-31
-28
-29
-29
-22
-20
-11
9
21
26
35
42
45
52
52
41
39
40
39
35
32
31
28
29
34
32
32
40
41
39
47
50
47
44
37
31
31
37
40
40
39
36
36
38
42
40
40
40
35
31
31
28
22
19
15
7
5
6
3
4
10
16
17
20
25
29
30
29
29
19
10
13
10
9
15
15
16
18
20
20
20
27
33
33
34
35
34
34
35
35
36
38
34
29
28
23
24
30
34
38
42
43
40
35
28
17
7
3
-4
-13
-19
-21
-21
-23
-21
-18
-15
-11
-10
-13
-12
-12
-17
-23
-24
-30
-37
-38
-41
-44
-42
-40
-34
-27
-17
-18
-20
-8
-7
-9
-4
-9
-12
-9
-9
-8
-6
1
4
4
11
14
15
14
9
5
2
-6
-13
-18
-23
-29
-38
-50
-51
-45
-37
-17
0
11
25
27
22
16
6
-5
-15
-20
-30
-44
-47
-46
-41
-33
-31
-30
-26
-24
-23
-21
-21
-21
-18
-23
-30
-28
-28
-24
-17
-20
-20
-17
-12
-6
3
9
13
19
23
25
33
36
28
23
21
19
22
27
23
18
15
6
0
-5
-18
-28
-34
-42
-46
-49
-51
-49
-47
-46
-42
-37
-32
-28
-21
-13
-4
5
14
22
28
33
35
37
42
44
44
48
55
58
57
53
53
49
45
43
35
31
30
19
12
11
6
5
7
7
10
16
21
23
23
15
5
2
-1
-11
-21
-29
-35
-36
-35
-40
-42
-37
-31
-28
-30
-29
-27
-29
-25
-19
-20
-22
-21
-23
-26
-28
-30
-30
-29
-27
-24
-18
-12
-6
0
-4
-7
-1
6
11
12
9
5
4
9
9
-1
-3
5
10
12
15
16
14
15
7
-6
-9
-10
-14
-18
-23
-27
-31
-32
-28
-23
-20
-23
-26
-19
-7
-5
-7
-3
1
7
11
6
2
5
9
8
6
7
12
12
9
9
12
16
18
16
14
13
13
11
5
2
7
13
15
12
11
13
18
21
16
9
9
12
15
7
-4
-10
-13
-16
-18
-24
-26
-20
-14
-14
-11
-5
-6
-8
-8
-11
-12
-14
-21
-23
-17
-18
-21
-20
-21
-15
-7
-8
-8
-2
0
0
2
3
3
5
7
10
12
12
10
3
-2
-1
-1
3
7
9
12
13
13
11
7
9
9
1
-3
-7
-10
-8
-9
-10
-8
-6
-4
-3
-3
-3
-2
-1
-1
3
-1
-11
-11
-10
-8
-2
3
7
11
16
19
20
22
23
19
14
15
13
11
14
14
16
22
25
28
28
22
21
18
16
18
15
9
5
-1
-6
-8
-9
-6
-1
5
14
26
29
22
20
15
8
7
3
-3
-5
-9
-13
-17
-21
-23
-22
-23
-19
-13
-11
-8
-5
1
5
2
4
5
8
12
11
6
5
6
6
6
5
6
5
-2
-2
-4
-9
-6
-4
-5
-1
-1
-6
-8
-7
-6
-7
-8
-9
-11
-11
-9
-9
-12
-13
-10
-8
-6
-10
-13
-12
-12
-13
-15
-16
-13
-8
-4
-1
1
2
3
2
2
5
5
7
8
5
2
-2
-6
-4
3
3
-4
-4
-4
0
9
8
2
2
7
6
9
14
14
16
16
13
11
9
8
8
10
12
12
11
11
11
3
-7
-12
-17
-18
-15
-22
-29
-34
-36
-34
-31
-26
-18
-14
-16
-15
-14
-15
-11
-7
-8
-5
-3
-4
-4
-6
-4
-6
-10
-6
-4
-5
-4
-3
-4
2
6
-1
-1
6
9
14
16
11
9
12
15
16
16
16
13
7
4
5
5
0
-8
-10
-10
-8
-4
-5
-3
1
1
2
2
4
6
6
7
10
13
17
12
7
8
7
5
3
1
-1
0
3
7
10
12
14
16
19
27
31
28
28
29
26
25
23
16
12
7
-2
-10
-11
-6
-6
-10
-8
-9
-9
-1
1
-2
0
2
1
3
4
4
5
7
7
5
2
0
-3
-3
-1
-1
4
1
-8
-10
-12
-15
-14
-14
-16
-16
-11
-10
-9
-1
3
1
4
6
8
12
9
4
0
-6
-14
-18
-20
-20
-19
-19
-20
-17
-11
-6
-1
4
7
9
14
19
17
15
13
8
6
4
-1
-2
-1
-2
1
5
4
3
5
4
1
-1
-9
-16
-18
-19
-21
-21
-17
-14
-18
-17
-10
-7
-3
0
1
5
9
9
6
8
6
0
-2
-3
-4
2
0
-10
-9
-5
-2
3
7
8
8
10
8
4
3
3
2
2
0
2
1
-4
-5
-7
-9
-8
-8
-10
-10
-7
-3
0
6
12
12
11
8
3
0
0
-1
-1
-1
0
0
-6
-8
-8
-12
-10
-6
-2
1
1
1
0
1
6
7
7
10
6
5
11
12
18
22
19
17
17
15
11
9
7
-3
-8
-10
-13
-14
-15
-15
-14
-5
3
2
3
9
13
18
23
23
21
17
10
3
-1
0
1
-2
-2
-6
-13
-14
-13
-13
-11
-7
-2
-1
0
-3
-10
-19
-25
-25
-27
-24
-15
-11
-7
-3
-1
1
2
3
6
10
5
0
-3
-9
-9
-5
-3
1
7
13
16
18
18
19
13
3
-1
0
2
-1
-4
-6
-8
-12
-13
-12
-10
-4
1
-1
0
0
6
13
21
30
35
37
35
32
26
20
22
22
15
9
5
0
0
3
2
-1
-4
-2
2
14
27
32
35
34
30
24
13
8
9
4
-2
-2
-5
-7
-8
-14
-18
-21
-20
-13
-8
1
14
17
14
13
7
3
2
2
3
7
13
15
12
9
8
11
11
9
8
7
8
8
5
5
6
5
2
-2
-3
-2
0
-1
-1
-1
-2
-3
-4
-6
-7
-11
-15
-18
-20
-16
-10
-11
-12
-12
-12
-10
-6
-4
-1
1
1
3
2
0
-2
-10
-15
-14
-15
-16
-15
-17
-15
-11
-10
-7
-6
-6
-4
-1
0
-2
-2
-1
-7
-8
-5
-1
5
7
2
-4
-4
-4
-8
-4
-4
-9
-8
-7
-6
-2
2
4
6
9
7
-1
-3
-6
-9
-8
-9
-7
-2
-1
-2
1
4
4
6
8
9
12
17
23
26
27
26
23
22
23
18
11
9
10
12
9
6
3
-1
-2
-3
-4
-1
5
3
-1
-1
0
-1
-1
2
2
0
-1
-4
-5
0
3
0
-1
1
3
7
8
4
-1
-5
-7
-7
-7
-6
-5
-3
-2
1
5
10
16
19
15
14
14
12
7
2
1
1
0
2
4
4
5
4
-2
-4
-5
-14
-20
-27
-33
-30
-28
-25
-20
-20
-25
-28
-31
-32
-31
-30
-24
-16
-10
-4
1
3
6
8
8
8
9
6
-1
-3
-9
-14
-10
-12
-13
-8
-3
1
6
13
22
27
